year,sourceId,targetId,id,type,citationcount,count
2010,p0506,p2077,53e997f8b7602d97020006ae,Co-co-author,113,1
2010,p0506,p2492,555048c945ce0a409eb71666,Co-co-author,0,1
2010,p0506,p2492,5c851de94895d9cbc681f59e,Co-co-author,0,1
2010,p0506,p2726,53e997f8b7602d97020006ae,Co-co-author,113,1
2010,p0516,p1004,53e9badeb7602d970470b7e5,Co-co-author,7,1
2010,p0516,p2497,53e9badeb7602d970470b7e5,Co-co-author,7,1
2010,p0516,p2610,53e9badeb7602d970470b7e5,Co-co-author,7,1
2010,p0533,p0132,634d806890e50fcafd4e2b2a,Co-co-author,62,1
2010,p0533,p0506,634d806890e50fcafd4e2b2a,Co-co-author,62,1
2010,p0533,p0579,634d806890e50fcafd4e2b2a,Co-co-author,62,1
2010,p0624,p0109,53e9b457b7602d9703f51aa8,Co-co-author,18,1
2010,p0624,p0506,53e9b457b7602d9703f51aa8,Co-co-author,18,1
2010,p0624,p0882,53e9b457b7602d9703f51aa8,Co-co-author,18,1
2010,p0624,p1018,53e9b457b7602d9703f51aa8,Co-co-author,18,1
2010,p0624,p1047,53e9b457b7602d9703f51aa8,Co-co-author,18,1
2010,p0624,p1686,53e9b457b7602d9703f51aa8,Co-co-author,18,1
2010,p0624,p1737,53e9b457b7602d9703f51aa8,Co-co-author,18,1
2010,p0684,p1199,558c85dce4b0cfb70a1e2900,Co-co-author,1408,1
2010,p0870,p0405,53e9a224b7602d9702b26d05,Co-co-author,47,1
2010,p0870,p0506,53e9a224b7602d9702b26d05,Co-co-author,47,1
2010,p0870,p0506,53e9ba95b7602d97046bbff5,Co-co-author,180,1
2010,p0870,p1948,53e9a224b7602d9702b26d05,Co-co-author,47,1
2010,p0870,p1948,53e9ba95b7602d97046bbff5,Co-co-author,180,1
2010,p0870,p2077,53e9a224b7602d9702b26d05,Co-co-author,47,1
2010,p0870,p2077,53e9ba95b7602d97046bbff5,Co-co-author,180,1
2010,p0870,p2365,53e9a224b7602d9702b26d05,Co-co-author,47,1
2010,p0870,p2365,53e9ba95b7602d97046bbff5,Co-co-author,180,1
2010,p0870,p2596,53e9a224b7602d9702b26d05,Co-co-author,47,1
2010,p0870,p2596,53e9ba95b7602d97046bbff5,Co-co-author,180,1
2010,p0870,p2674,53e9a224b7602d9702b26d05,Co-co-author,47,1
2010,p0870,p2674,53e9ba95b7602d97046bbff5,Co-co-author,180,1
2010,p0876,p0282,53e9be80b7602d9704b43872,Co-co-author,8,1
2010,p0876,p2705,53e9be80b7602d9704b43872,Co-co-author,8,1
2010,p0892,p0282,53e9bdf6b7602d9704aa7cdc,Co-co-author,132,1
2010,p0892,p0878,53e9bdf6b7602d9704aa7cdc,Co-co-author,132,1
2010,p0892,p1337,53e9bdf6b7602d9704aa7cdc,Co-co-author,132,1
2010,p0892,p1515,53e9bdf6b7602d9704aa7cdc,Co-co-author,132,1
2010,p0892,p2304,53e9bdf6b7602d9704aa7cdc,Co-co-author,132,1
2010,p0892,p2338,53e9bdf6b7602d9704aa7cdc,Co-co-author,132,1
2010,p0990,p0338,53e999cab7602d970220e775,Co-co-author,2,1
2010,p0990,p0946,53e999cab7602d970220e775,Co-co-author,2,1
2010,p0990,p1135,53e999cab7602d970220e775,Co-co-author,2,1
2010,p0990,p1136,53e999cab7602d970220e775,Co-co-author,2,1
2010,p0990,p1139,53e999cab7602d970220e775,Co-co-author,2,1
2010,p0990,p1336,53e999cab7602d970220e775,Co-co-author,2,1
2010,p0990,p3045,53e999cab7602d970220e775,Co-co-author,2,1
2010,p1011,p0506,558be22184ae6766fdefca57,Co-co-author,95,1
2010,p1011,p1681,558be22184ae6766fdefca57,Co-co-author,95,1
2010,p1011,p2665,558be22184ae6766fdefca57,Co-co-author,95,1
2010,p1076,p0279,53e9ace2b7602d97036c1dfc,Co-co-author,31,1
2010,p1076,p0282,53e9ace2b7602d97036c1dfc,Co-co-author,31,1
2010,p1076,p1282,53e9ace2b7602d97036c1dfc,Co-co-author,31,1
2010,p1199,p1823,53e9a59ab7602d9702ebffa9,Co-co-author,942,1
2010,p1199,p1823,53e9b2ccb7602d9703d77141,Co-co-author,151,1
2010,p1199,p1823,53e9baa7b7602d97046d3ff4,Co-co-author,633,1
2010,p1199,p2735,53e9baa7b7602d97046d3ff4,Co-co-author,633,1
2010,p1509,p0506,53e9ba9ab7602d97046c14bd,Co-co-author,4,1
2010,p1509,p0533,53e9ba9ab7602d97046c14bd,Co-co-author,4,1
2010,p1509,p0553,53e9ba9ab7602d97046c14bd,Co-co-author,4,1
2010,p1509,p2436,53e9ba9ab7602d97046c14bd,Co-co-author,4,1
2010,p1536,p0279,53e9aaecb7602d9703470dc0,Co-co-author,140,1
2010,p1536,p0282,53e9aaecb7602d9703470dc0,Co-co-author,140,1
2010,p1536,p1282,53e9aaecb7602d9703470dc0,Co-co-author,140,1
2010,p1732,p2497,53e9af40b7602d970397e4e9,Co-co-author,38,1
2010,p1732,p2610,53e9af40b7602d970397e4e9,Co-co-author,38,1
2010,p1739,p1781,558c659ee4b00c3c48e2121b,Co-co-author,15,1
2010,p1739,p1848,558c659ee4b00c3c48e2121b,Co-co-author,15,1
2010,p1739,p2366,5550480745ce0a409eb6b202,Co-co-author,10,1
2010,p1739,p2610,5550480745ce0a409eb6b202,Co-co-author,10,1
2010,p1739,p2610,558c659ee4b00c3c48e2121b,Co-co-author,15,1
2010,p1814,p0282,53e9ad8db7602d9703781d9e,Co-co-author,178,1
2010,p1814,p0876,53e9ad8db7602d9703781d9e,Co-co-author,178,1
2010,p1814,p0916,53e9ad8db7602d9703781d9e,Co-co-author,178,1
2010,p1850,p0336,53e9af26b7602d970395f331,Co-co-author,9,1
2010,p1850,p2610,53e9af26b7602d970395f331,Co-co-author,9,1
2010,p1869,p0930,53e99e4cb7602d970270eb43,Co-co-author,0,1
2010,p1869,p2366,53e99e4cb7602d970270eb43,Co-co-author,0,1
2010,p1869,p2610,53e99e4cb7602d970270eb43,Co-co-author,0,1
2010,p1897,p0346,53e9a310b7602d9702c1bfc5,Co-co-author,16,1
2010,p1897,p0506,53e99ac4b7602d9702341556,Co-co-author,25,1
2010,p1897,p0506,53e99d36b7602d97025ed3a4,Co-co-author,26,1
2010,p1897,p0506,53e9a310b7602d9702c1bfc5,Co-co-author,16,1
2010,p1897,p0506,53e9a494b7602d9702db144d,Co-co-author,6,1
2010,p1897,p0588,53e9a494b7602d9702db144d,Co-co-author,6,1
2010,p1897,p0958,53e99d36b7602d97025ed3a4,Co-co-author,26,1
2010,p1897,p0958,53e9a494b7602d9702db144d,Co-co-author,6,1
2010,p1897,p0959,53e99ac4b7602d9702341556,Co-co-author,25,1
2010,p1897,p1654,53e9a494b7602d9702db144d,Co-co-author,6,1
2010,p1897,p1946,53e9a494b7602d9702db144d,Co-co-author,6,1
2010,p1897,p2175,53e99ac4b7602d9702341556,Co-co-author,25,1
2010,p1897,p2175,53e99d36b7602d97025ed3a4,Co-co-author,26,1
2010,p1897,p2175,53e9a310b7602d9702c1bfc5,Co-co-author,16,1
2010,p1897,p2175,53e9a494b7602d9702db144d,Co-co-author,6,1
2010,p1897,p2179,53e9a310b7602d9702c1bfc5,Co-co-author,16,1
2010,p1897,p2726,53e99ac4b7602d9702341556,Co-co-author,25,1
2010,p1897,p2726,53e99d36b7602d97025ed3a4,Co-co-author,26,1
2010,p1897,p2726,53e9a310b7602d9702c1bfc5,Co-co-author,16,1
2010,p1897,p2726,53e9a494b7602d9702db144d,Co-co-author,6,1
2010,p1939,p1199,53e9b5b6b7602d97040fc7c9,Co-co-author,94,1
2010,p1939,p2534,53e9b5b6b7602d97040fc7c9,Co-co-author,94,1
2010,p1952,p0282,53e9a089b7602d970297276d,Co-co-author,11,1
2010,p1952,p0282,53e9be0fb7602d9704ac8f4a,Co-co-author,44,1
2010,p1952,p0340,53e9be0fb7602d9704ac8f4a,Co-co-author,44,1
2010,p1952,p0780,53e9a089b7602d970297276d,Co-co-author,11,1
2010,p1971,p1199,558bd75de4b0cfb70a1a23a7,Co-co-author,132,1
2010,p1971,p1652,558bd75de4b0cfb70a1a23a7,Co-co-author,132,1
2010,p2010,p0130,53e9a554b7602d9702e79d8c,Co-co-author,2,1
2010,p2010,p0245,53e9a554b7602d9702e79d8c,Co-co-author,2,1
2010,p2010,p0506,53e997bab7602d9701fa4504,Co-co-author,3,1
2010,p2010,p0506,53e9a554b7602d9702e79d8c,Co-co-author,2,1
2010,p2010,p1003,53e9a554b7602d9702e79d8c,Co-co-author,2,1
2010,p2010,p1021,53e9a554b7602d9702e79d8c,Co-co-author,2,1
2010,p2010,p2610,53e997bab7602d9701fa4504,Co-co-author,3,1
2010,p2010,p2610,53e9a554b7602d9702e79d8c,Co-co-author,2,1
2010,p2100,p1418,53e999eeb7602d9702237936,Co-co-author,127,1
2010,p2100,p2610,53e999eeb7602d9702237936,Co-co-author,127,1
2010,p2100,p2610,53e9b4b9b7602d9703fcf846,Co-co-author,0,1
2010,p2100,p2625,53e9b4b9b7602d9703fcf846,Co-co-author,0,1
2010,p2366,p0336,53e9acdab7602d97036b4631,Co-co-author,70,1
2010,p2366,p0930,53e9acdab7602d97036b4631,Co-co-author,70,1
2010,p2366,p0930,5550480745ce0a409eb6b200,Co-co-author,10,1
2010,p2366,p2149,5550480745ce0a409eb6b200,Co-co-author,10,1
2010,p2366,p2568,5550480745ce0a409eb6b200,Co-co-author,10,1
2010,p2366,p2610,53e9acdab7602d97036b4631,Co-co-author,70,1
2010,p2366,p2610,5550480745ce0a409eb6b200,Co-co-author,10,1
2010,p2456,p0094,53e9b512b7602d9704046882,Co-co-author,1,1
2010,p2456,p0407,558be948e4b02b9f07a3fb31,Co-co-author,26,1
2010,p2456,p0506,53e9b512b7602d9704046882,Co-co-author,1,1
2010,p2456,p0506,53e9b621b7602d97041781cb,Co-co-author,8,1
2010,p2456,p0506,558be948e4b02b9f07a3fb31,Co-co-author,26,1
2010,p2456,p1564,53e9b512b7602d9704046882,Co-co-author,1,1
2010,p2456,p1598,53e9b512b7602d9704046882,Co-co-author,1,1
2010,p2456,p1598,53e9b621b7602d97041781cb,Co-co-author,8,1
2010,p3045,p0282,53e9b048b7602d9703aa6ed8,Co-co-author,26,1
2010,p3045,p0338,53e9bd8cb7602d9704a31613,Co-co-author,12,1
2010,p3045,p0946,53e9bd8cb7602d9704a31613,Co-co-author,12,1
2010,p3045,p0990,53e9bd8cb7602d9704a31613,Co-co-author,12,1
2010,p3045,p1136,53e9bd8cb7602d9704a31613,Co-co-author,12,1
2010,p3045,p1139,53e9bd8cb7602d9704a31613,Co-co-author,12,1
2010,p3045,p1336,53e9bd8cb7602d9704a31613,Co-co-author,12,1
2010,p3045,p2177,53e9b048b7602d9703aa6ed8,Co-co-author,26,1
2010,p3045,p2469,53e9b048b7602d9703aa6ed8,Co-co-author,26,1
2011,p0005,p0282,53e9acf0b7602d97036ce96e,Co-co-author,587,1
2011,p0005,p0474,53e9acf0b7602d97036ce96e,Co-co-author,587,1
2011,p0005,p2177,53e9acf0b7602d97036ce96e,Co-co-author,587,1
2011,p0005,p2396,53e9acf0b7602d97036ce96e,Co-co-author,587,1
2011,p0005,p2489,53e9acf0b7602d97036ce96e,Co-co-author,587,1
2011,p0076,p1002,53e99ed8b7602d97027a05b2,Co-co-author,20,1
2011,p0076,p2498,53e99ed8b7602d97027a05b2,Co-co-author,20,1
2011,p0076,p2610,53e99ed8b7602d97027a05b2,Co-co-author,20,1
2011,p0100,p0282,53e9a52cb7602d9702e4f40e,Co-co-author,36,1
2011,p0100,p0916,53e9a52cb7602d9702e4f40e,Co-co-author,36,1
2011,p0110,p0235,53e9aaecb7602d970346e737,Co-co-author,2,1
2011,p0110,p1859,53e9aaecb7602d970346e737,Co-co-author,2,1
2011,p0110,p2610,53e9aaecb7602d970346e737,Co-co-author,2,1
2011,p0120,p0340,53e99bb9b7602d970245d914,Co-co-author,6,1
2011,p0120,p1336,53e99bb9b7602d970245d914,Co-co-author,6,1
2011,p0232,p0714,53e9bc6eb7602d97048ed269,Co-co-author,42,1
2011,p0232,p0871,53e9bc6eb7602d97048ed269,Co-co-author,42,1
2011,p0232,p1090,53e9bc6eb7602d97048ed269,Co-co-author,42,1
2011,p0255,p0983,53e9acf0b7602d97036ce5dd,Co-co-author,6,1
2011,p0255,p1357,53e9acf0b7602d97036ce5dd,Co-co-author,6,1
2011,p0255,p1850,53e9acf0b7602d97036ce5dd,Co-co-author,6,1
2011,p0255,p2610,53e9acf0b7602d97036ce5dd,Co-co-author,6,1
2011,p0289,p0693,53e9adffb7602d970380a715,Co-co-author,74,1
2011,p0289,p0746,53e9adffb7602d970380a715,Co-co-author,74,1
2011,p0289,p1199,53e9adffb7602d970380a715,Co-co-author,74,1
2011,p0309,p0170,53e9a9ebb7602d9703352673,Co-co-author,21,1
2011,p0309,p0192,53e9a9ebb7602d9703352673,Co-co-author,21,1
2011,p0309,p0282,53e9a9ebb7602d9703352673,Co-co-author,21,1
2011,p0309,p1752,53e9a9ebb7602d9703352673,Co-co-author,21,1
2011,p0309,p2091,53e9a9ebb7602d9703352673,Co-co-author,21,1
2011,p0400,p0530,53e9bc80b7602d97048feee6,Co-co-author,16,1
2011,p0400,p0792,53e9bc80b7602d97048feee6,Co-co-author,16,1
2011,p0400,p1287,53e9bc80b7602d97048feee6,Co-co-author,16,1
2011,p0400,p1375,53e9bc80b7602d97048feee6,Co-co-author,16,1
2011,p0400,p2610,53e9bc80b7602d97048feee6,Co-co-author,16,1
2011,p0407,p0156,53e9a2ceb7602d9702bd7452,Co-co-author,69,1
2011,p0407,p0506,53e9a2ceb7602d9702bd7452,Co-co-author,69,1
2011,p0407,p0827,53e9a2ceb7602d9702bd7452,Co-co-author,69,1
2011,p0407,p1909,53e9a2ceb7602d9702bd7452,Co-co-author,69,1
2011,p0407,p2617,53e9a2ceb7602d9702bd7452,Co-co-author,69,1
2011,p0414,p1199,53e9a15bb7602d9702a4a773,Co-co-author,7,1
2011,p0414,p1200,53e9a15bb7602d9702a4a773,Co-co-author,7,1
2011,p0414,p2360,53e9a15bb7602d9702a4a773,Co-co-author,7,1
2011,p0506,p3079,53e9bd55b7602d97049edfee,Co-co-author,66,1
2011,p0506,p3081,53e9bd55b7602d97049edfee,Co-co-author,66,1
2011,p0506,p3083,53e9bd55b7602d97049edfee,Co-co-author,66,1
2011,p0533,p0506,53e9baa7b7602d97046d5957,Co-co-author,51,1
2011,p0533,p0958,53e9baa7b7602d97046d5957,Co-co-author,51,1
2011,p0533,p1509,53e9baa7b7602d97046d5957,Co-co-author,51,1
2011,p0533,p2562,53e9baa7b7602d97046d5957,Co-co-author,51,1
2011,p0576,p0289,558b2ac2e4b0b32fcb3b1bc5,Co-co-author,176,1
2011,p0576,p1199,558b2ac2e4b0b32fcb3b1bc5,Co-co-author,176,1
2011,p0577,p0282,53e9b946b7602d9704535823,Co-co-author,63,1
2011,p0577,p0878,53e9b946b7602d9704535823,Co-co-author,63,1
2011,p0577,p0892,53e9b946b7602d9704535823,Co-co-author,63,1
2011,p0577,p1337,53e9b946b7602d9704535823,Co-co-author,63,1
2011,p0577,p1515,53e9b946b7602d9704535823,Co-co-author,63,1
2011,p0577,p1663,53e9b946b7602d9704535823,Co-co-author,63,1
2011,p0577,p1883,53e9b946b7602d9704535823,Co-co-author,63,1
2011,p0577,p2572,53e9b946b7602d9704535823,Co-co-author,63,1
2011,p0610,p1199,53e99d8eb7602d970264b12c,Co-co-author,63,1
2011,p0610,p1918,53e99d8eb7602d970264b12c,Co-co-author,63,1
2011,p0610,p2380,53e99d8eb7602d970264b12c,Co-co-author,63,1
2011,p0610,p2540,53e99d8eb7602d970264b12c,Co-co-author,63,1
2011,p0698,p0338,53e99a9fb7602d97023181db,Co-co-author,1,1
2011,p0698,p1336,53e99a9fb7602d97023181db,Co-co-author,1,1
2011,p0698,p3045,53e99a9fb7602d97023181db,Co-co-author,1,1
2011,p0829,p0506,53e9a8aab7602d97031faa3b,Co-co-author,17,1
2011,p0829,p0506,555041a645ce0a409eb3cf65,Co-co-author,15,1
2011,p0829,p0533,555041a645ce0a409eb3cf65,Co-co-author,15,1
2011,p0829,p1301,555041a645ce0a409eb3cf65,Co-co-author,15,1
2011,p0829,p2623,53e9a8aab7602d97031faa3b,Co-co-author,17,1
2011,p0870,p0039,53e9a20fb7602d9702b0f16d,Co-co-author,120,1
2011,p0870,p0506,53e9a20fb7602d9702b0f16d,Co-co-author,120,1
2011,p0870,p1948,53e9a20fb7602d9702b0f16d,Co-co-author,120,1
2011,p0870,p2492,53e9a20fb7602d9702b0f16d,Co-co-author,120,1
2011,p0887,p0506,53e9ace2b7602d97036c0729,Co-co-author,5,1
2011,p0887,p0533,53e9ace2b7602d97036c0729,Co-co-author,5,1
2011,p0887,p2559,53e9ace2b7602d97036c0729,Co-co-author,5,1
2011,p1002,p0598,5a4aef5a17c44a2190f77d0c,Co-co-author,2,1
2011,p1002,p2610,5a4aef5a17c44a2190f77d0c,Co-co-author,2,1
2011,p1198,p0282,53e9ae96b7602d97038b750d,Co-co-author,62,1
2011,p1198,p1953,53e9ae96b7602d97038b750d,Co-co-author,62,1
2011,p1198,p2400,53e9ae96b7602d97038b750d,Co-co-author,62,1
2011,p1198,p2659,53e9ae96b7602d97038b750d,Co-co-author,62,1
2011,p1199,p0026,558b3041e4b031bae1fbfed4,Co-co-author,93,1
2011,p1411,p0506,53e9b532b7602d97040677e4,Co-co-author,121,1
2011,p1411,p0870,53e9b532b7602d97040677e4,Co-co-author,121,1
2011,p1411,p0899,53e9b532b7602d97040677e4,Co-co-author,121,1
2011,p1411,p1693,53e9b532b7602d97040677e4,Co-co-author,121,1
2011,p1562,p0106,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p0175,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p0708,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p0885,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p1002,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p1058,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p1097,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p1415,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p1626,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p1682,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p1697,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p1937,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p2342,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p2448,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p2494,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p2594,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p2610,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p2719,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1562,p2766,53e9a3edb7602d9702d04f63,Co-co-author,24,1
2011,p1655,p0190,53e9bc96b7602d9704914f9d,Co-co-author,259,1
2011,p1655,p1199,53e9bc96b7602d9704914f9d,Co-co-author,259,1
2011,p1655,p1571,53e9bc96b7602d9704914f9d,Co-co-author,259,1
2011,p1655,p1652,53e9bc96b7602d9704914f9d,Co-co-author,259,1
2011,p1655,p1971,53e9bc96b7602d9704914f9d,Co-co-author,259,1
2011,p1732,p0792,53e9b7e7b7602d970439549d,Co-co-author,4,1
2011,p1732,p1665,53e9b7e7b7602d970439549d,Co-co-author,4,1
2011,p1732,p2610,53e9b7e7b7602d970439549d,Co-co-author,4,1
2011,p1739,p1024,53e9b815b7602d97043c8e3d,Co-co-author,17,1
2011,p1739,p1848,53e9b815b7602d97043c8e3d,Co-co-author,17,1
2011,p1739,p1856,53e9b815b7602d97043c8e3d,Co-co-author,17,1
2011,p1739,p2610,53e9b815b7602d97043c8e3d,Co-co-author,17,1
2011,p1784,p0304,53e999bbb7602d97021ffbbe,Co-co-author,55,1
2011,p1784,p1189,53e999bbb7602d97021ffbbe,Co-co-author,55,1
2011,p1784,p1463,53e999bbb7602d97021ffbbe,Co-co-author,55,1
2011,p1784,p1666,53e999bbb7602d97021ffbbe,Co-co-author,55,1
2011,p1784,p1850,53e999bbb7602d97021ffbbe,Co-co-author,55,1
2011,p1784,p2610,53e999bbb7602d97021ffbbe,Co-co-author,55,1
2011,p1823,p1199,53e99a04b7602d9702250864,Co-co-author,3795,1
2011,p1823,p2735,53e99a04b7602d9702250864,Co-co-author,3795,1
2011,p1859,p2100,5a4aef5a17c44a2190f77d60,Co-co-author,1,1
2011,p1859,p2582,5550473245ce0a409eb65585,Co-co-author,3,1
2011,p1859,p2610,5550473245ce0a409eb65585,Co-co-author,3,1
2011,p1859,p2610,5a4aef5a17c44a2190f77d60,Co-co-author,1,1
2011,p1869,p2610,53e9b04eb7602d9703ab55ff,Co-co-author,4,1
2011,p1869,p2610,634d809290e50fcafd4e627e,Co-co-author,0,1
2011,p1888,p0051,53e9af8db7602d97039d6693,Co-co-author,25,1
2011,p1888,p0154,53e9af8db7602d97039d6693,Co-co-author,25,1
2011,p1888,p0275,53e9af8db7602d97039d6693,Co-co-author,25,1
2011,p1888,p1705,53e9af8db7602d97039d6693,Co-co-author,25,1
2011,p1888,p2193,53e9af8db7602d97039d6693,Co-co-author,25,1
2011,p1888,p2610,53e9af8db7602d97039d6693,Co-co-author,25,1
2011,p1897,p0407,53e9a343b7602d9702c4c801,Co-co-author,94,1
2011,p1897,p0506,53e9a343b7602d9702c4c801,Co-co-author,94,1
2011,p1897,p0958,53e9a343b7602d9702c4c801,Co-co-author,94,1
2011,p1897,p1542,53e9a343b7602d9702c4c801,Co-co-author,94,1
2011,p1897,p1798,53e9a343b7602d9702c4c801,Co-co-author,94,1
2011,p1897,p2726,53e9a343b7602d9702c4c801,Co-co-author,94,1
2011,p1962,p0226,53e99daab7602d9702667177,Co-co-author,83,1
2011,p1962,p1199,53e99daab7602d9702667177,Co-co-author,83,1
2011,p1962,p1644,53e99daab7602d9702667177,Co-co-author,83,1
2011,p1962,p2289,53e99daab7602d9702667177,Co-co-author,83,1
2011,p1962,p2706,53e99daab7602d9702667177,Co-co-author,83,1
2011,p1962,p2919,53e99daab7602d9702667177,Co-co-author,83,1
2011,p2096,p1199,53e9acefb7602d97036ca40b,Co-co-author,112,1
2011,p2096,p1370,53e9acefb7602d97036ca40b,Co-co-author,112,1
2011,p2096,p2360,53e9acefb7602d97036ca40b,Co-co-author,112,1
2011,p2100,p0538,53e9994cb7602d970218ab14,Co-co-author,31,1
2011,p2100,p2499,53e9994cb7602d970218ab14,Co-co-author,31,1
2011,p2100,p2610,53e9994cb7602d970218ab14,Co-co-author,31,1
2011,p2100,p2610,53e9a7f8b7602d9703138c6a,Co-co-author,5,1
2011,p2100,p2625,53e9a7f8b7602d9703138c6a,Co-co-author,5,1
2011,p2326,p0192,53e9a224b7602d9702b2c454,Co-co-author,24,1
2011,p2326,p0192,53e9b839b7602d97043f8286,Co-co-author,66,1
2011,p2326,p0269,53e9a224b7602d9702b2c454,Co-co-author,24,1
2011,p2326,p0269,53e9b839b7602d97043f8286,Co-co-author,66,1
2011,p2326,p0282,53e9a224b7602d9702b2c454,Co-co-author,24,1
2011,p2326,p0282,53e9b839b7602d97043f8286,Co-co-author,66,1
2011,p2326,p2177,53e9a224b7602d9702b2c454,Co-co-author,24,1
2011,p2326,p2177,53e9b839b7602d97043f8286,Co-co-author,66,1
2011,p2360,p0127,53e9b496b7602d9703f9fd8a,Co-co-author,773,1
2011,p2360,p0282,53e9bcc1b7602d97049457f9,Co-co-author,345,1
2011,p2360,p0340,53e9bcc1b7602d97049457f9,Co-co-author,345,1
2011,p2360,p0399,53e9bcc1b7602d97049457f9,Co-co-author,345,1
2011,p2360,p0639,53e9bcc1b7602d97049457f9,Co-co-author,345,1
2011,p2360,p0825,53e9bcc1b7602d97049457f9,Co-co-author,345,1
2011,p2360,p1199,53e9b496b7602d9703f9fd8a,Co-co-author,773,1
2011,p2360,p1199,53e9bcc1b7602d97049457f9,Co-co-author,345,1
2011,p2360,p1231,53e9bcc1b7602d97049457f9,Co-co-author,345,1
2011,p2360,p1367,53e9b496b7602d9703f9fd8a,Co-co-author,773,1
2011,p2360,p1952,53e9bcc1b7602d97049457f9,Co-co-author,345,1
2011,p2360,p2036,53e9bcc1b7602d97049457f9,Co-co-author,345,1
2011,p2379,p0506,558c1a1084ae6766fdf10f3f,Co-co-author,9,1
2011,p2379,p0806,558c1a1084ae6766fdf10f3f,Co-co-author,9,1
2011,p2456,p0506,53e9af8db7602d97039d7220,Co-co-author,1,1
2011,p2456,p1598,53e9af8db7602d97039d7220,Co-co-author,1,1
2011,p2456,p1867,53e9af8db7602d97039d7220,Co-co-author,1,1
2011,p2456,p2277,53e9af8db7602d97039d7220,Co-co-author,1,1
2011,p2497,p0336,53e9b166b7602d9703bee2c9,Co-co-author,13,1
2011,p2497,p2010,53e9b166b7602d9703bee2c9,Co-co-author,13,1
2011,p2497,p2366,53e9b166b7602d9703bee2c9,Co-co-author,13,1
2011,p2497,p2610,53e9b166b7602d9703bee2c9,Co-co-author,13,1
2011,p2497,p2626,53e9b166b7602d9703bee2c9,Co-co-author,13,1
2011,p2499,p0538,53e9b0abb7602d9703b1a799,Co-co-author,0,1
2011,p2499,p2100,53e9b0abb7602d9703b1a799,Co-co-author,0,1
2011,p2499,p2610,53e9b0abb7602d9703b1a799,Co-co-author,0,1
2011,p2540,p1199,53e9ac21b7602d97035e343f,Co-co-author,87,1
2011,p2540,p1918,53e9ac21b7602d97035e343f,Co-co-author,87,1
2011,p2584,p1163,634d809290e50fcafd4e6277,Co-co-author,1,1
2011,p2584,p1336,634d809290e50fcafd4e6277,Co-co-author,1,1
2011,p2809,p1199,53e99bf0b7602d9702499a0d,Co-co-author,159,1
2011,p2809,p1370,53e99bf0b7602d9702499a0d,Co-co-author,159,1
2011,p2809,p1652,53e99bf0b7602d9702499a0d,Co-co-author,159,1
2011,p2966,p1336,53e9a627b7602d9702f54d44,Co-co-author,117,1
2012,p0076,p0516,53e99bf8b7602d97024a4750,Co-co-author,8,1
2012,p0076,p0792,53e99bf8b7602d97024a4750,Co-co-author,8,1
2012,p0076,p2610,53e99bf8b7602d97024a4750,Co-co-author,8,1
2012,p0169,p0282,53e9bc54b7602d97048cefde,Co-co-author,36,1
2012,p0169,p2651,53e9bc54b7602d97048cefde,Co-co-author,36,1
2012,p0192,p0282,53e9a3c0b7602d9702ccf4e0,Co-co-author,24,1
2012,p0192,p0282,53e9b63ab7602d97041937e3,Co-co-author,18,1
2012,p0192,p0601,53e9a3c0b7602d9702ccf4e0,Co-co-author,24,1
2012,p0192,p0601,53e9b63ab7602d97041937e3,Co-co-author,18,1
2012,p0192,p0727,53e9a3c0b7602d9702ccf4e0,Co-co-author,24,1
2012,p0192,p0727,53e9b63ab7602d97041937e3,Co-co-author,18,1
2012,p0232,p0111,53e9a825b7602d970316dd98,Co-co-author,34,1
2012,p0232,p0750,53e9a825b7602d970316dd98,Co-co-author,34,1
2012,p0232,p1187,53e9a825b7602d970316dd98,Co-co-author,34,1
2012,p0251,p0201,53e9b289b7602d9703d2d91c,Co-co-author,5,1
2012,p0251,p2610,53e9b289b7602d9703d2d91c,Co-co-author,5,1
2012,p0251,p2610,558b4560e4b0b32fcb3bb3e7,Co-co-author,3,1
2012,p0282,p1952,53e9985fb7602d9702098177,Co-co-author,269,1
2012,p0282,p2090,53e9985fb7602d9702098177,Co-co-author,269,1
